UID,iso2,iso3,code3,FIPS,Admin2,Province_State,county_state,Lat,Long_,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20
84013121,US,USA,840,13121,Fulton,Georgia,Georgia Fulton,33.7921694,-84.463194,"Fulton, Georgia, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.38,0.48,0.76,0.95,0.95,1.43,1.71,2.10,3.43,3.90,5.05,7.14,8.95,11.05,12.29,17.24,22.86,25.90,26.76,31.90,34.76,37.71,42.67,47.62,51.71,55.14,61.43,67.24,70.67,75.71,79.52,82.76,93.33,108.95,113.43,118.76,128.48,132.95,138.29,144.86,146.10,153.24,160.86,163.90,170.29,171.43,176.67,179.71,187.62,192.95,197.33,204.57,207.90,215.14,217.52,224.48,228.19,232.86,237.05,241.43,243.33,248.10,250.67,253.71,262.00,266.67,266.86,272.00,277.90,283.71,289.33,293.33,299.62,310.19,314.76,325.81,340.29,346.19,354.10,355.33,355.62,361.43,362.19,368.95,375.14,379.62,381.71,382.10,386.10,392.38,398.67,402.76,407.81,409.81,410.57,414.76,420.10,427.52,432.48,441.62,444.38,447.05,456.29,480.19,491.24,500.76,506.86,514.67,518.86,520.86,556.29,567.52,587.81,607.71,637.05,657.62,671.43,681.71,701.14,711.62,759.33,775.62,786.00,820.76,836.57,855.24,872.86,886.48,914.00,926.86,933.33,947.62,971.71,998.10,1025.43,1050.00,1062.76,1074.38,1094.67,1112.29,1134.86,1154.95,1176.00,1188.19,1200.38,1215.24,1237.90,1260.67,1286.57,1309.71,1326.00,1337.81,1361.14,1379.52,1386.95,1404.38,1421.52,1431.43,1438.19,1458.29,1468.76,1486.19,1498.19,1510.48,1519.90,1524.19
84013135,US,USA,840,13135,Gwinnett,Georgia,Georgia Gwinnett,33.960442,-84.021378,"Gwinnett, Georgia, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.22,0.22,0.22,0.22,0.22,0.32,0.32,0.43,0.43,0.43,0.43,0.43,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.65,0.65,0.65,0.65,0.75,0.86,1.08,1.29,1.62,1.62,1.62,1.72,2.26,5.71,5.82,6.36,6.57,6.57,6.68,10.34,10.67,11.21,11.53,11.85,12.61,12.82,13.04,13.47,14.01,14.66,15.73,15.84,15.73,15.73,16.06,16.49,16.49,17.03,17.24,17.35,17.46,17.67,17.78,18.10,18.53,18.64,19.07,19.07,19.07,19.07,19.40,19.50,19.61,19.72,19.83,19.94,19.94,19.94,19.94,19.94,19.94,20.15,20.26,20.58,20.69,20.69,21.23,21.23,21.44,21.44,22.09,22.09,22.20,22.41,22.52,22.74,23.38,23.38,23.38,23.38,23.38,23.38,23.49,23.71,23.81,23.71,23.49,23.49,23.49,23.17,23.28,23.38,23.71,23.81,23.92,23.92,24.25,24.25,24.25,24.35,24.35,24.35,24.35,24.35,24.57,24.57,24.57,24.78,24.78,24.78
84015003,US,USA,840,15003,Honolulu,Hawaii,Hawaii Honolulu,21.4580317,-157.97122,"Honolulu, Hawaii, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.31,0.31,0.41,0.41,0.41,0.41,0.41,0.41,0.61,0.61,0.71,0.82,0.71,0.71,0.71,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.92,0.92,0.92,0.92,0.92,1.02,1.02,1.12,1.12,1.33,1.33,1.43,1.43,1.53,1.53,1.53,1.73,1.73,1.73,1.73,1.84,1.84,1.84,1.84,1.84,1.94,1.94,1.94,2.04,2.14,2.14,2.14,2.24,2.24,2.24,2.24,2.35,2.35,2.35,2.35,2.45,2.35,2.35,2.35,2.35,2.35,2.45,2.76,2.76,2.65,2.65,2.86,2.96,3.37,3.78,4.08,4.18,4.18,4.18,4.18,4.08,4.59,4.90,5.10,5.20,5.31,5.61,5.71,5.92,6.22,6.22,6.63,6.84,6.84,7.04,7.55,7.76,8.88,9.49,9.49,9.49,9.59,9.80,10.41,10.82,11.33,11.84,12.04,12.35,12.45,12.65,12.96,13.37,13.47,13.78,14.18,14.49,14.69,15.00,15.61,16.02,16.02,17.14
84017031,US,USA,840,17031,Cook,Illinois,Illinois Cook,41.8414485,-87.816588,"Cook, Illinois, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84017043,US,USA,840,17043,DuPage,Illinois,Illinois DuPage,41.8511697,-88.086427,"DuPage, Illinois, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.32,0.22,0.22,0.32,0.54,0.75,3.34,3.44,3.55,3.98,3.98,5.71,5.71,5.92,7.53,7.86,8.07,8.50,8.50,8.50,10.66,10.76,11.84,12.38,12.59,13.24,14.21,14.96,16.04,16.36,16.79,16.79,17.76,17.76,18.30,19.48,21.10,21.10,22.39,23.47,24.87,25.73,25.73,26.70,27.88,28.96,30.14,30.14,32.08,32.08,34.23,34.23,35.09,35.09,36.60,36.60,40.26,40.26,41.01,41.01,41.01,42.63,44.13,44.13,44.78,45.10,45.10,46.07,46.07,46.50,47.04,47.90,47.90,49.09,49.84,50.48,50.48,51.67,51.67,51.56,51.56,51.99,53.71,54.25,54.57,55.01,55.01,55.76,55.76,56.19,58.13,58.13,59.31,59.31,60.93,64.48,66.09,69.11,70.61,71.26,72.01,73.74,78.26,81.38,84.82,87.41,87.84,89.34,91.82,92.68,94.08,96.23,97.63,99.03,99.78,101.83,102.37,103.34,105.81,110.12,110.66,110.66,114.53,122.50,123.36,126.05,129.06,129.82,129.82,133.26,135.31,138.11,141.01,141.33,148.98,151.99,153.93,154.47,157.59,159.53,162.11,163.29,163.72,165.02,165.45,166.63,169.11,170.40,171.04,172.23,172.66
84018097,US,USA,840,18097,Marion,Indiana,Indiana Marion,39.7816362,-86.138263,"Marion, Indiana, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.52,0.52,0.31,0.31,0.63,0.63,0.73,1.15,1.36,1.47,2.09,2.20,2.20,3.56,3.87,4.29,5.24,5.24,7.75,8.06,9.21,9.74,10.99,11.20,11.31,11.62,12.15,13.09,13.61,14.35,14.87,14.87,14.87,15.60,15.92,16.96,17.07,17.17,17.17,18.12,18.22,18.64,19.06,20.94,21.26,21.36,22.20,22.83,23.46,23.66,24.08,24.29,24.29,24.92,25.76,26.18,26.60,31.10,31.10,31.52,31.83,32.04,32.36,32.57,32.57,32.67,32.77,32.88,32.98,33.19,33.30,33.30,33.30,33.30,33.40,33.61,33.82,33.40,33.82,34.14,34.35,34.24,34.45,34.76,34.87,34.87,34.87,35.08,35.29,35.39,35.50,35.81,36.02,36.02,36.13,36.34,36.75,36.65,37.07,37.38,37.38,37.49,37.91,38.01,38.74,38.85,38.85,39.69,39.90,40.00,40.21,40.94,42.30,42.51,43.35,43.77,44.50,45.55,46.28,47.75,49.01,50.16,51.52,52.46,53.40,54.66,56.86,59.69,60.42,61.05,63.77,64.71,66.60,68.90,69.63,71.62,72.67,75.18,76.34,77.49,79.58,80.84,81.57,82.83,84.71,86.07,87.64,90.16,91.83,93.19,94.45,96.34,96.86,98.12,100.52,101.26,102.51,104.40
84024031,US,USA,840,24031,Montgomery,Maryland,Maryland Montgomery,39.1367633,-77.203582,"Montgomery, Maryland, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.19,0.19,0.19,0.19,0.28,0.28,0.57,0.66,0.76,1.04,0.95,0.95,1.04,1.04,1.04,1.23,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.42,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.61,1.61,1.61,1.61,1.71,1.71,1.71,1.71,1.80,1.80,1.80,1.90,1.90,1.99,1.99,1.99,2.09,2.18,2.18,2.18,2.28,2.28,2.28,2.37,2.37,2.37,2.47,2.47,2.66,2.66,2.75,2.94,3.13,3.23,3.23,3.70,3.70,3.70,4.08,4.84,5.03,5.13,5.51,6.36,6.36,6.93,7.03,7.22,7.31,8.45,8.64,9.12,10.16,10.16,10.54,11.02,13.11,14.53,15.10,15.57,15.57,17.00,17.76,20.61,21.18,22.51,23.46,24.98,26.31,27.35,28.58,30.29,30.58,32.86,32.86,36.66,40.74,42.26,45.39,49.38,51.66,51.66,55.75,56.89,58.02,59.92,62.11,62.96,62.96,64.96,66.86,69.52,69.61,70.18,71.04,71.04,72.93,73.12,73.31,74.93,75.78,76.54,76.54,76.92,77.30,78.25,80.06,80.91,82.53,82.53,84.43,85.28
84024033,US,USA,840,24033,Prince George's,Maryland,Maryland Prince George's,38.8307004,-76.849644,"Prince George's, Maryland, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.22,0.22,0.22,0.22,0.33,0.44,0.66,0.88,1.10,1.32,2.42,3.08,4.29,5.50,6.27,8.25,8.91,10.12,11.00,11.66,13.09,14.96,15.62,16.17,17.16,17.82,19.03,19.69,20.24,20.68,21.01,21.45,22.66,23.54,24.75,25.52,26.51,26.95,27.83,28.16,28.71,28.82,30.03,31.02,31.35,32.01,32.12,32.78,33.88,34.32,36.85,37.07,37.62,38.17,38.50,39.16,39.27,39.93,40.15,40.70,41.25,41.36,42.13,42.13,42.13,42.79,43.78,44.00,44.77,45.10,45.10,46.09,46.75,47.63,48.07,48.84,49.61,50.28,50.83,51.16,52.59,53.80,55.01,56.00,57.21,58.09,58.53,60.07,61.17,61.61,61.61,62.71,63.70,63.92,64.36,65.57,66.78,67.66,68.76,68.76,71.18,72.94,74.59,76.02,77.01,77.56,77.56,79.21,79.87,82.95,84.16,85.59,89.33,90.65,92.30,93.73,95.82,97.14,99.45,101.10,101.10,103.63,110.01,110.89,113.64,115.07,116.50,116.50,120.24,123.54,124.09,124.64,126.62,128.27,128.27,131.24,131.90,133.22,134.21,135.86,137.18,137.18,139.16,140.92,142.24,142.79,144.33,145.21,145.21,146.86,148.07,148.07,148.95,150.61,152.15,152.15,154.24,155.67
84025017,US,USA,840,25017,Middlesex,Massachusetts,Massachusetts Middlesex,42.4860773,-71.390492,"Middlesex, Massachusetts, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.25,0.25,0.25,0.25,0.31,0.31,0.31,0.31,0.31,0.31,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.25,0.25,0.25,0.25,0.37,0.37,0.68,0.68,0.74,0.74,0.43,0.43,0.43,0.43,0.43,0.43
84026099,US,USA,840,26099,Macomb,Michigan,Michigan Macomb,42.6915836,-82.927528,"Macomb, Michigan, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.23,0.34,0.34,0.34,0.34,0.46,0.46,0.46,0.46,0.57,0.57,0.57,1.03,1.03,1.03,1.26,1.60,1.71,1.83,1.83,2.06,2.17,2.17,2.29,2.17,2.51,2.51,3.20,3.43,3.77,3.66,3.66,3.66,3.54,3.54,3.54,3.54,3.54,3.54,3.66,3.66,3.77,3.77,3.89,3.89,4.00,4.00,4.11,4.11,4.11,4.11,4.11,4.23,4.23,4.23,4.23,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.46,4.34,4.34,4.46,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.46,4.46,4.46,4.46,4.46,4.46,4.57,4.57,4.69,4.69,4.57,4.57,4.57,4.57,4.57,4.57,4.69,4.69,4.69,4.69,4.69,4.69,4.80,4.80,4.91,4.91,5.03,5.37,5.49,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.83
84026125,US,USA,840,26125,Oakland,Michigan,Michigan Oakland,42.6609011,-83.385954,"Oakland, Michigan, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.16,0.16,0.40,0.48,0.56,0.64,1.03,1.35,1.75,2.14,2.86,3.65,4.13,4.53,4.61,4.77,6.12,6.83,7.07,7.47,7.55,7.63,7.78,8.18,8.34,8.50,8.58,8.58,8.58,8.66,8.74,8.82,8.74,8.82,8.90,9.13,9.37,9.53,9.77,10.17,10.17,10.17,10.25,10.48,10.56,10.80,11.20,11.28,11.36,11.28,11.44,11.36,11.60,11.76,11.99,12.07,12.23,12.31,12.63,12.71,13.03,13.03,13.26,13.42,13.50,13.66,13.98,13.90,13.90,13.90,13.90,13.98,13.98,14.14,14.38,14.61,14.61,14.61,14.85,14.85,14.85,14.93,14.93,14.93,15.09,15.09,15.09,15.17,15.33,15.49,15.81,15.97,15.97,16.20,16.28,16.44,17.00,17.08,17.24,17.47,17.71,17.95,18.75,19.14,19.62,19.86,20.10,20.89,21.53,22.16,22.40,23.03,23.11,23.35,23.51,24.23,24.94,25.34,25.81,25.89,26.29,26.37,26.53,26.85,27.72,28.04,28.51,29.15,30.18,30.82,31.53,32.09,32.72,32.80,32.88,33.04,33.28,33.44,33.52,33.52,33.60,33.60,33.76,33.84,34.15,34.23,34.63,34.87,34.95,35.19,35.03,35.11,35.11,35.50,35.90,36.22
84026163,US,USA,840,26163,Wayne,Michigan,Michigan Wayne,42.2809841,-83.281255,"Wayne, Michigan, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.17,0.23,0.23,0.23,0.29,0.34,0.40,0.51,0.63,0.80,0.97,1.20,1.65,1.71,2.17,2.74,2.85,2.91,3.08,3.14,3.19,3.31,3.36,3.71,3.76,3.76,3.88,3.93,3.93,3.99,3.99,3.99,4.10,4.22,4.28,4.33,4.28,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.39,4.39,4.33,4.33,4.39,4.39,4.39,4.39,4.39,4.39,4.56,4.56,4.68,4.85,5.07,5.07,5.07,5.07,5.19,5.19,5.25,5.25,5.25,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.42,5.42,5.42,5.42,5.47,5.53,5.53,5.64,5.64,5.82,6.04,6.21,6.39,6.44,6.61,6.84,6.84,6.90,6.90,6.96,6.96,7.01,7.24,7.30,7.35,7.47,7.70,7.75,7.70,7.92,8.32,8.67,9.01,9.06,9.18,9.29,9.92,10.26,10.15,10.38,10.43,10.49,10.55,10.60,10.72,10.89,10.95,11.00,11.06,11.23,11.40,11.40,11.35,11.29,11.40,11.46,11.52,11.63,11.69,11.74,11.69,11.80,11.80,11.92,11.97,12.66,12.60,12.77,12.83,12.94,13.00,13.17,14.03,14.03,16.99,18.47,19.21
84027053,US,USA,840,27053,Hennepin,Minnesota,Minnesota Hennepin,45.0076152,-93.476949,"Hennepin, Minnesota, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.16,0.16,0.16,0.16,0.16,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.32,0.24,0.24,0.24,0.32,0.32,0.32,0.64,0.64,0.71,0.87,0.95,1.03,1.03,1.19,1.43,1.59,1.83,1.99,2.07,2.22,2.38,2.46,2.86,3.02,3.34,3.65,4.13,4.29,4.37,4.61,4.92,5.24,5.88,6.12,6.43,6.51,7.15,7.31,7.39,7.39,7.39,7.39,7.39,7.39,7.55,7.70,7.94,8.10,8.02,8.10,8.18,8.18,8.18,8.18,8.18,8.34,8.50,8.50,8.90,9.21,9.45,11.52,12.95,13.74,13.98,14.77,15.81,16.68,17.63,18.67,19.78,20.89,22.24,22.80,23.19,24.38,25.42,27.16,27.40,27.56,28.12,28.99,29.55,30.26,31.53,32.09,32.25,32.33,32.88,33.12,33.52,34.31,34.63,34.71,35.11,35.35,35.90,36.14,36.22,36.38,36.38,36.54,36.62,36.70,36.62,36.70,36.93,37.09,37.01,37.09,37.33,37.65,37.73,37.73,37.97,38.05,38.05,38.05,38.44,38.52,38.52,38.76,38.92,38.84,39.00,39.00,39.32,39.32,39.40
